text,language,source,original_id,timestamp,is_code_mixed,mixed_languages,annotator,quality_score
Ati “Hari abaturage batazi ko gusaba umuriro bikorerwa  ku biro by’Akagali ka Gihundwe  bakihutira kujya ku Murenge,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Twaramanutse arambwira ati ‘njye sinshobora kuguma aha ariko ntubibwire mama kuko atakwemera ko ngenda’.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Agatsiko gakorera cyane cyane muri Somaliya niko kohereje insoresore nyinshi ngo zifashe uwo mutwe ,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 ni umushinga umaze igihe ukorana n’ikigo cy’igihugu gishinzwe guteza imbere ubuhinzi n’ubworozi,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 nubundi Isi yose n' u Rwanda bifatanijwe n’inkingi ziri mu mpera y’aho bihurira,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
mbere yo kumera umurizo yabonye ubutumwa bumuburira buturutse ku Mana,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ndamage wo mu ishyirahamwe ry’ abacuruzi ba zahabu na gasegereti niwe wahembwe nk’umucuruzi wasoze neza ,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
imico  umuntu yatojwe akiri muto niyo imugira  intwari cyangwa ikigwari ku rugamba rw’ubu buzima,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Uyu mugabo ukomoka muri Tanzaniya niwe wegukanye umwanya wa mbere.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Pawulo yabonaga Eliya nk’umwanzi we kuko yamucyahaga kubera ibyaha  yakoraga rwihishwa,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"uwansubiza uko nari meze, igihe nari ntengamaye, nyir'ububasha ari we undinze",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
zizaba ziri kuri alubumu ye ya gatanu ateganya gusohora muri iyi minsi .,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"biremerera umubiri; kuko bidashobora guhindurwamo amaraso cyangwa ibigize imikaya, bigahinduka rero umutwaro k' umwijima,",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
umutoza Nduhirabandi  yarabihinduye akuramo Kakira  ashyiramo Murwanashyaka,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Nyamara iyo ngiyo uwo muzungu ashaka yaruta izo mu Rwanda,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Gutsinda ni ikintu cyubaka umubiri n'u bwenge buri munsi uritoza na buri joro ukagira ibyo wifuza.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"bafasha kandi mu bijyanye n'imigenderanire, kwimenyereza  hamwe n'imyitozo ya gisirikare mu gutabara.",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Guca inyuma umukunzi wawe bikuraho icyizere yakugiriraga kuko uba wangije isezerano mwagiranye,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Icyo kinyamakuru cyatangaje ko inzu zubakwa muri uwo mujyi zirenze izikenewe.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
turifuza ko baduha utwo dufaranga twacu tukikenura n’abana bakarya maze tugasubira mu kazi kabo,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
abwira umuhinzi ati  uyu mwaka ni uwa kane ndumbya,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ariko  byose byashoboka igihe Leta y’u Rwanda yakwemera gutanga Ndekezi.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Yahise yandika n’umuziki ahereye kuri iyo ndirimbo igitaramo kiryohera buri wese.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Habyarimana yavuze ko imikorere mibi y’abo bayobozi bayibwirwaga n’abaturage.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Agira ati “Twebwe  turi abasirimu n' imyumvire yacu irasobanutse.""",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ukuntu uhamagara kugirango umenye  uko meze nyuma y'ijoro rinini birandyohera.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
bwajyanwe hirya no hino n'intumwa z'umwami zinyura mu gihugu cya Efurayimu n'icya Manase,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
yasobanuye ko uyu munyarwanda  afite uburambe  kuburyo Sudani y’Epfo  yakungukiramo byinshi aramutse akoreshejwe,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ubutegetsi bubajwe nuko abo bakinnyi bimutse badakoze amarushanwa,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ibyo rero bizatuma mushishikarira kwitanga ngo mukurikize ubushake bw'Imana musabwa n'ijambo ryayo,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Turabasaba kubohoka bakatubwira aho imibiri y’abazize jenoside iherereye hirya no hino  tukayishyingura mu cyubahiro.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ubutegetsi bwajyanye Furaha bumwambutsa iteme rya Rusumo ajya iNgara muri Tanzaniya.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Umurenge wa bigogwe mu karere ka Nyabihu uza ku isonga mukugira abana bagwingiye,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Iki gitero  gihuriranye n’urugendo  Papa Faransisiko  arimo muri Isiraheli,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Leta yabo ivuga ko ibikorwa byabo bigamije kurwanya ibikorwa by'intagondwa.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ibi biganiro bigamije gukemura ibibazo by'abakiriya bayo  no kubasobanurira gahunda nshya bazabagezaho vuba aha,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"iyo utankiza izuba wansanzeho, haba hacuze iki? cyo ngaho igendere",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Yozefu wavukiye mu Budage yakomeje kwambara akagofero kera karanga Papa,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Ibyo mu Rwanda byambuza kuza ino , kandi kubyitegura bisaba igihe kuko ari ibintu birebire cyane.",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Iyo usubije amaso inyuma usanga mu myaka umunani ishize harabayeho impinduka zikomeye mu ngano y’ingengo y’imari,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Guverineri Uwamariya yerekanye ibibazo by’imikorere mibi mu bucuruzi bw’amata bwagaragaye ,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ndashimira polisi y’u Rwanda bamfashe neza  baranamvuza.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Iyo ari mu  bihe by'ubushyuhe  numva nta kintu  nshaka gukora,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Turabivuga tubizi kuko tuzi  uruhare rwanyu ko ari ntagereranywa mu kubaka iki gihugu ,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ni ukubashyikiriza incarubanza bakazisuzuma  bakanagirwa inama y' inzira bacamo ngo bajurire,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 ubu muri ubwoko bw'Imana mbere mwari abantu batari baragiriwe imbabazi  ariko ubu mwarababariwe,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Mu bagize Komite Nyobozi, hagomba kubamo nibura mirongo itatu ku ijana by’abagore.",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Uti  dore nanze guhanwa umutima wanjye ntukunda gucyahwa  sinumviye ijwi ryawe ariko ndaje,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Atangaza  ko nta muntu n’umwe  kugeza ubu watanze amakuru y’aho Mbanjimbere aherereye cyangwa ibyamubayeho,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
umugabo agomba gutekereza yitonze ku byo umugore we akeneye kandi n'umugore ni uko,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Uganda kandi  yemeza ko ingabo zayo zagaruye umutekano muri Sudani y'Epfo.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ati «bakomeje kumpamagara bansobanurira ku buryo na nyuma y'ifunguro rya ku manywa nasanze bampamagaye bakambura,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Avuga ko muri iki gihe hari abana benshi bagaragaza imyitwarire idakwiye bitewe n’uburyo babayeho mu miryango yabo,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
uwo mushinga woherezwa muri Komisiyo ihoraho bitewe n’ibyo iryo tegeko rireba,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mutesi Anita yibukije ko akarere ka Kayonza katanze inka aka Ngororero kagatanga inkwavu.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
tumaze gutera  intambwe ifatika  ibikorwa  ni byinshi kandi ubushake n’ubushobozi turabifite,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ariko uzi gupfa ubizi wategujwe n'isaha  uri buze kwicwaho!,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Muri Hoteli Gorila ntiwabona icyumba  ku munsi wo kwita izina byose biba byarafashwe.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
gucururiza amazi i Goma bihangayikisha abatuye umujyi wa Gisenyi,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
aho iryo tangazo ryavugaga ko abarugaragaraho bose bagomba  gukemura ibibazo byabo bitarenze iminsi irindwi,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Afurika y’Epfo yamaze kohereza abazashyirwa muri  iyo myanya uretse umukozi ushinzwe ibikorwa.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Sinshaka kubazwa ngo ” Kiliziya Gatulika ni iki?”,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
" cyangwa, “ ngo Kiliziya Gatulika ibahe”?",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"tumaze kwiga uko bategura indyo yuzuye n’uburyo umwana arerwa, hari byinshi byahindutse.",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
uyu Murenge wa Kivu uturanye na Parike y’igihugu ya Nyungwe uhana imbibi n’igice cy’Akarere ka Nyamasheke,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ndibuka ko njya kubyara abaganga bambwiye ngo barabona umwana yiruka mu nda.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ibi  bisaba ko babanza gushaka ibyangombya byabo cyangwa se bagahitamo gusigara kandi bari bafatanyije urugendo,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"twagerageje gushaka umu ""sitari"" turamubura ariko ntibivuze ko gahunda yacu tuyihagarika",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Iyi nzu  nzayituramo kuko ni impano Imana  yampaye,",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
nta kindi  nteganya kuyikoresha.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ibi  bivuze ko nzajya nkorana na we imibonano mpuza bitsina,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 ubuhanzi bumaze gutera intambwe mu Rwanda,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 kandi na leta ibwitayeho,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Amerika si shyashya.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 ariko nishimiye kuba mu gihugu cy’igihangange gitanga amahirwe menshi,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Abitabiriye iyi nama basobanuye imbogamizi ,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 zituma muri aka karere nta nganda nini nyinshi zihaba,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Aho muzakorera hose muzarangwe n’ikinyabupfura ,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
kuko aricyo kiranga abapolisi  b'urwanda burigihe,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"mu mutima wa kirisitu, ",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 hari haganjemo guhuza n’Imana mu buryo bwuzuye,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
kandi habagamo amahoro nyakuri,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
“Mayirungi ni ikiyobyabwenge kandi uyifatanywe wese arabihanirwa.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Ndabyuka buri gitondo  nkamwenyura ,",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 nishimira undi munsi ntigeze ntekereza ko nzabona.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Agira ati “Bazitemye ku murizo no mu mugongo, barazikomeretsa ariko bitari cyane.",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mulindahabi yatangaje ko  akwiye kuburana adafunze kuko asanga atasibanganya ibimeyetso.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"ntabwo yigeze agerageza gukosora imyumvire  bari bafite ku bijyanye no kwigomwa ibiryo,",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Jonisoni  yabaye umukinnyi mwiza wo hagati mu Karere ka Afurika y’Uburasirazuba.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ugomba kubereka ko ushobora kubaho mutari kumwe,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Uwo munsi, izo nsoresore zarwanye inshuro enye abaturage  bakazikiza.",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
babisobanuriwe hagamijwe kubamenyesha  amategeko abarengera no kubasobanurira uko bakurikirana ibibazo byabo,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Bisa nkaho Tomu yibagiwe ibyerekeye iki kibazo ariko nyuma arakora cyane,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Hishwe Abatutsi bo muri Nzahaha mu Kagari ka Butambamo,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
 bicirwa ahantu hatandukanye.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
kugira ngo bijyane n’imihigo baba barahize yo kuzamurira abaturage imibereho myiza,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ati Ibihugu byinshi biri hano bishyigikiye kandi birashaka impinduka muri ako kanama.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"nawe arabihakana, umwarimu wacu amaze kubimenya ni bwo babimubajije arabyiyemerera.",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mariya yaje kumenya uburyo bwo kwinjiza porogaramu y'ubuntu muri mudasobwa ye,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
bisaba izuba n'imvura kugirango umukororombya ubeho. ,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Nta mukororombya wabaho utagira izuba n'imvura,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Bwana muyobozi, nkwandikiye ngirango nkusabe kuntambukiriza iyi nkuru ikubiyemo Ibitekerezo byanjye bwite.",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Muri rusange, humvikanye ko yemera ko yabeshye abanyarwanda, kandi ko nawe ubwe abihaze!",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
bashoramo amafaranga bizeye  kubona inyungu z’ikirenga ariko abenshi birangira bahombye,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
nagirango mbagezeho uyu muvugo nise inzozi ziranga zikanzonga,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Nzayisenga yashatse kutwumvisha,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
yibanda cyane ku mwanya wa Bikira Mariya muri ibyo bihe byose,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mugabe yasabye  urukiko ko rutegeka ifatirwa ry’imigabane Ahamedi afite mu bigo bitatu ,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
umukinnyi w’umupira w’amaguru wo muri Gabo nibwo yavutse.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
televiziyo ya Uganda yerekanye amashusho uyu mupolisi ahagarika abigaragambya anafata ibere rya Turinawe,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Mureke dushimire Imana kuko iyo ibishaka iba yaratugize imbwa tukajya tumoka nkazo.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ukwiriye gucecekesha iryo jwi ryo mu mutima wawe rigushuka ukumvira umwuka w'Imana ukuburira buri gihe.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Abagera ku bihumbi bitatu bazaba bamaze kuyahabwa mu mpera z’iki cyumweru.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Iyi nama irabera mu nyubako iherereye mu Mujyi wa Buruseli.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Iyi myigaragambyo ni ya gatatu ibayeho kuva mu kwezi  kwa gatandatu.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Ubwo nifashishije utwo dutabo twombi, cyane cyane ako ka porogaramu za leta, narumiwe.",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Guverineri Munyantwali ati Nkunda ingingo zanjye zose sinarota hari n’urwava ku mubiri wanjye.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Andika ikintu cyose uguze n' igiciro cyacyo  Ku mpera z' ukwezi  andika amafaranga wabonye n 'ayo wakoresheje,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Twaje ku cyumweru nageze hano saa mbili ninjira mu nzu.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Gusa hari abishimira imyitwarire n’amafoto bamwe bita mabi ya Rihana.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Tomu yari yicaye mu mwijima  ninjiye mucyumba ncana amatara,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ibi ngo nibitagira icyo bihindura azakurwa ku butegetsi hifashishijwe igisirikare ,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
"Iri tandukaniro rigaragara ku mafaranga yo kwiyandikisha, ayo kwiga n’ibindi bikenerwa mu burezi.",kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
imfungwa ntazo bafite!  ibi bigaragaza ko hakiri umubare w infungwa ziba zidafite impapuro,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Yakomeje agira ati “Ubundi abarangwa n’umuco wo kunyereza bo bafite nibyo banyereza.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ati “Ababivuze nkeka ko wenda batubonanye bagakeka ko dukundana ariko ntabwo ari ukuri.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
ndetse anyoherereza ifoto kuri Watsapu apfutse ku mutwe nk’umuntu wakomeretse cyane,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Kugira ngo inshuti zawe zose zite kuri gahunda iri mu gitabo cy' amasosiyete,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Ibyo kumpimbira umwenda wawe wambara utankwira ntabyo nshaka.,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Abanyarwanda twambara imyenda yizihiye u Rwanda,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
Inama y’Abaminisitiri yemeje Amabwiriza ya Minisitiri ashyiraho ingamba zo kurinda umutekano w’inyubako za Leta,kinyarwanda,eac_dataset,n/a_eac,2025-05-07T14:17:00.847792+00:00,False,,kigalithm,
